"""Longitude (x)","""""Latitude (y)""""","""""Station Name""""","""""Climate ID""""","""""Date/Time""""","""""Year""""","""""Month""""","""""Day""""","""""Time""""","""""Temp (°C)""""","""""Temp Flag""""","""""Dew Point Temp (°C)""""","""""Dew Point Temp Flag""""","""""Rel Hum (%)""""","""""Rel Hum Flag""""","""""Wind Dir (10s deg)""""","""""Wind Dir Flag""""","""""Wind Spd (km/h)""""","""""Wind Spd Flag""""","""""Visibility (km)""""","""""Visibility Flag""""","""""Stn Press (kPa)""""","""""Stn Press Flag""""","""""Hmdx""""","""""Hmdx Flag""""","""""Wind Chill""""","""""Wind Chill Flag""""","""""Weather"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 03:00""""","""""2015""""","""""01""""","""""28""""","""""03:00""""","""""-11.4""""","""""""""","""""-17.5""""","""""""""","""""61""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.75""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 04:00""""","""""2015""""","""""01""""","""""28""""","""""04:00""""","""""-11.7""""","""""""""","""""-17.3""""","""""""""","""""63""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.80""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 05:00""""","""""2015""""","""""01""""","""""28""""","""""05:00""""","""""-11.4""""","""""""""","""""-17.1""""","""""""""","""""63""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.90""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 06:00""""","""""2015""""","""""01""""","""""28""""","""""06:00""""","""""-10.4""""","""""""""","""""-16.8""""","""""""""","""""60""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.96""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 07:00""""","""""2015""""","""""01""""","""""28""""","""""07:00""""","""""-9.9""""","""""""""","""""-15.7""""","""""""""","""""62""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.04""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 08:00""""","""""2015""""","""""01""""","""""28""""","""""08:00""""","""""-10.0""""","""""""""","""""-14.5""""","""""""""","""""70""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.13""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 09:00""""","""""2015""""","""""01""""","""""28""""","""""09:00""""","""""-8.5""""","""""""""","""""-13.0""""","""""""""","""""69""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.20""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 10:00""""","""""2015""""","""""01""""","""""28""""","""""10:00""""","""""-6.1""""","""""""""","""""-13.7""""","""""""""","""""55""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.25""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 11:00""""","""""2015""""","""""01""""","""""28""""","""""11:00""""","""""-3.9""""","""""""""","""""-15.9""""","""""""""","""""39""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.29""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 12:00""""","""""2015""""","""""01""""","""""28""""","""""12:00""""","""""-2.4""""","""""""""","""""-17.8""""","""""""""","""""30""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.27""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 13:00""""","""""2015""""","""""01""""","""""28""""","""""13:00""""","""""-2.2""""","""""""""","""""-16.6""""","""""""""","""""32""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.21""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 14:00""""","""""2015""""","""""01""""","""""28""""","""""14:00""""","""""-1.2""""","""""""""","""""-17.2""""","""""""""","""""28""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.12""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 15:00""""","""""2015""""","""""01""""","""""28""""","""""15:00""""","""""-2.2""""","""""""""","""""-11.9""""","""""""""","""""47""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.15""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 16:00""""","""""2015""""","""""01""""","""""28""""","""""16:00""""","""""-2.2""""","""""""""","""""-11.2""""","""""""""","""""50""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.16""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 17:00""""","""""2015""""","""""01""""","""""28""""","""""17:00""""","""""-2.7""""","""""""""","""""-10.7""""","""""""""","""""54""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.20""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 18:00""""","""""2015""""","""""01""""","""""28""""","""""18:00""""","""""-2.9""""","""""""""","""""-11.6""""","""""""""","""""51""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.20""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 19:00""""","""""2015""""","""""01""""","""""28""""","""""19:00""""","""""-2.5""""","""""""""","""""-12.7""""","""""""""","""""45""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.21""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 20:00""""","""""2015""""","""""01""""","""""28""""","""""20:00""""","""""-2.9""""","""""""""","""""-9.3""""","""""""""","""""61""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.21""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 21:00""""","""""2015""""","""""01""""","""""28""""","""""21:00""""","""""-3.0""""","""""""""","""""-9.7""""","""""""""","""""60""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.14""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 22:00""""","""""2015""""","""""01""""","""""28""""","""""22:00""""","""""-3.9""""","""""""""","""""-9.8""""","""""""""","""""63""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.14""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-28 23:00""""","""""2015""""","""""01""""","""""28""""","""""23:00""""","""""-4.4""""","""""""""","""""-10.7""""","""""""""","""""61""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.11""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 00:00""""","""""2015""""","""""01""""","""""29""""","""""00:00""""","""""-4.4""""","""""""""","""""-10.7""""","""""""""","""""61""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.06""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 01:00""""","""""2015""""","""""01""""","""""29""""","""""01:00""""","""""-3.9""""","""""""""","""""-9.1""""","""""""""","""""67""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.00""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 02:00""""","""""2015""""","""""01""""","""""29""""","""""02:00""""","""""-3.7""""","""""""""","""""-8.9""""","""""""""","""""67""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.98""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 03:00""""","""""2015""""","""""01""""","""""29""""","""""03:00""""","""""-3.3""""","""""""""","""""-7.5""""","""""""""","""""73""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.93""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 04:00""""","""""2015""""","""""01""""","""""29""""","""""04:00""""","""""-2.9""""","""""""""","""""-8.2""""","""""""""","""""67""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.84""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 05:00""""","""""2015""""","""""01""""","""""29""""","""""05:00""""","""""-2.7""""","""""""""","""""-7.9""""","""""""""","""""68""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.72""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 06:00""""","""""2015""""","""""01""""","""""29""""","""""06:00""""","""""-2.3""""","""""""""","""""-9.4""""","""""""""","""""58""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.55""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 07:00""""","""""2015""""","""""01""""","""""29""""","""""07:00""""","""""-2.1""""","""""""""","""""-8.8""""","""""""""","""""60""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.53""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 08:00""""","""""2015""""","""""01""""","""""29""""","""""08:00""""","""""-2.1""""","""""""""","""""-10.8""""","""""""""","""""51""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.35""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 09:00""""","""""2015""""","""""01""""","""""29""""","""""09:00""""","""""-0.9""""","""""""""","""""-10.9""""","""""""""","""""47""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.15""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 10:00""""","""""2015""""","""""01""""","""""29""""","""""10:00""""","""""-0.3""""","""""""""","""""-13.2""""","""""""""","""""37""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.92""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 11:00""""","""""2015""""","""""01""""","""""29""""","""""11:00""""","""""0.0""""","""""""""","""""-10.7""""","""""""""","""""44""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.72""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 12:00""""","""""2015""""","""""01""""","""""29""""","""""12:00""""","""""0.1""""","""""""""","""""-9.0""""","""""""""","""""51""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.58""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 13:00""""","""""2015""""","""""01""""","""""29""""","""""13:00""""","""""0.4""""","""""""""","""""-5.4""""","""""""""","""""65""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.49""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 14:00""""","""""2015""""","""""01""""","""""29""""","""""14:00""""","""""-0.8""""","""""""""","""""-1.4""""","""""""""","""""96""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.37""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 15:00""""","""""2015""""","""""01""""","""""29""""","""""15:00""""","""""-0.4""""","""""""""","""""-1.3""""","""""""""","""""93""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.31""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 16:00""""","""""2015""""","""""01""""","""""29""""","""""16:00""""","""""-0.4""""","""""""""","""""-1.0""""","""""""""","""""96""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.26""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 17:00""""","""""2015""""","""""01""""","""""29""""","""""17:00""""","""""-0.4""""","""""""""","""""-0.9""""","""""""""","""""97""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.26""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 18:00""""","""""2015""""","""""01""""","""""29""""","""""18:00""""","""""-0.4""""","""""""""","""""-1.0""""","""""""""","""""96""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.29""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 19:00""""","""""2015""""","""""01""""","""""29""""","""""19:00""""","""""-0.3""""","""""""""","""""-1.1""""","""""""""","""""94""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.35""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 20:00""""","""""2015""""","""""01""""","""""29""""","""""20:00""""","""""-0.9""""","""""""""","""""-1.6""""","""""""""","""""95""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.39""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 21:00""""","""""2015""""","""""01""""","""""29""""","""""21:00""""","""""-1.2""""","""""""""","""""-2.0""""","""""""""","""""94""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.46""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 22:00""""","""""2015""""","""""01""""","""""29""""","""""22:00""""","""""-0.9""""","""""""""","""""-2.6""""","""""""""","""""88""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.53""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-29 23:00""""","""""2015""""","""""01""""","""""29""""","""""23:00""""","""""-0.7""""","""""""""","""""-2.9""""","""""""""","""""85""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.60""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-30 00:00""""","""""2015""""","""""01""""","""""30""""","""""00:00""""","""""-0.7""""","""""""""","""""-3.7""""","""""""""","""""80""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.68""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
